,origin,destination,flow,origin_centroid,destination_centroid
1665,872a100f6ffffff,872a100f4ffffff,12198.07313626343,POINT (-73.91482757988172 40.79942132756098),POINT (-73.88486486777501 40.80020811701585)
1666,872a100f6ffffff,872a100e2ffffff,40606.03495278671,POINT (-73.91482757988172 40.79942132756098),POINT (-73.85355553791291 40.76399786134786)
1667,872a100f6ffffff,872a100adffffff,334211.46975139756,POINT (-73.91482757988172 40.79942132756098),POINT (-73.8862369801121 40.83721424388738)
1668,872a100f6ffffff,872a10055ffffff,19385.865183178492,POINT (-73.91482757988172 40.79942132756098),POINT (-73.71820602159082 40.7489176767294)
1669,872a100f6ffffff,872a10012ffffff,409786.9821484998,POINT (-73.91482757988172 40.79942132756098),POINT (-73.8876112605299 40.87423745965647)
1670,872a100f6ffffff,872a100e3ffffff,31178.728682288,POINT (-73.91482757988172 40.79942132756098),POINT (-73.8379192706546 40.74589605375727)
1671,872a100f6ffffff,872a10089ffffff,368239.2166116253,POINT (-73.91482757988172 40.79942132756098),POINT (-73.95905632248468 40.77973030258228)
1672,872a100f6ffffff,872a10725ffffff,86328.76601720888,POINT (-73.91482757988172 40.79942132756098),POINT (-74.00324950005592 40.76002656862135)
1673,872a100f6ffffff,872a10744ffffff,28394.89591301707,POINT (-73.91482757988172 40.79942132756098),POINT (-73.96757087314788 40.613055194637376)
1674,872a100f6ffffff,872a1072effffff,5174.143321107679,POINT (-73.91482757988172 40.79942132756098),POINT (-74.03170168892761 40.722238702667774)
1675,872a100f6ffffff,872a100abffffff,470587.81807919504,POINT (-73.91482757988172 40.79942132756098),POINT (-73.93051233940314 40.81752573691538)
1676,872a100f6ffffff,872a100ccffffff,40563.30416977085,POINT (-73.91482757988172 40.79942132756098),POINT (-73.8508692172347 40.690070695694054)
1677,872a100f6ffffff,872a10729ffffff,40238.69028974757,POINT (-73.91482757988172 40.79942132756098),POINT (-74.00032765557636 40.68610231541507)
1678,872a100f6ffffff,872a10380ffffff,4978.580879982199,POINT (-73.91482757988172 40.79942132756098),POINT (-73.77293811967327 40.599668624727386)
1679,872a100f6ffffff,872a10073ffffff,330.69467408908446,POINT (-73.91482757988172 40.79942132756098),POINT (-73.70385504243615 40.76777544750239)
1680,872a100f6ffffff,872a10604ffffff,991.6876943919364,POINT (-73.91482757988172 40.79942132756098),POINT (-74.17647205441112 40.60723430826448)
1681,872a100f6ffffff,872a106e6ffffff,447.59908589680595,POINT (-73.91482757988172 40.79942132756098),POINT (-74.24694979804238 40.51284946014415)
1682,872a100f6ffffff,872a10603ffffff,8.134479245765755,POINT (-73.91482757988172 40.79942132756098),POINT (-74.20469666275737 40.56947257970427)
1683,872a100f6ffffff,872a100e8ffffff,45163.37520051303,POINT (-73.91482757988172 40.79942132756098),POINT (-73.80668347109146 40.709699117157164)
1684,872a100f6ffffff,872a10772ffffff,8025.699635925935,POINT (-73.91482757988172 40.79942132756098),POINT (-74.02873741783415 40.64834941980643)
1685,872a100f6ffffff,872a1039cffffff,2698.3349191582583,POINT (-73.91482757988172 40.79942132756098),POINT (-73.81703341499272 40.58007849991933)
1686,872a100f6ffffff,872a1060effffff,2104.40730083672,POINT (-73.91482757988172 40.79942132756098),POINT (-74.18898610859068 40.55146113680239)
1687,872a100f6ffffff,872a10766ffffff,36528.40639210935,POINT (-73.91482757988172 40.79942132756098),POINT (-73.93913470136124 40.650775814164305)
1688,872a100f6ffffff,872a10014ffffff,167988.10113065114,POINT (-73.91482757988172 40.79942132756098),POINT (-73.84326584436963 40.89392208282281)
1689,872a100f6ffffff,872a10384ffffff,1482.8497082847814,POINT (-73.91482757988172 40.79942132756098),POINT (-73.75865393617761 40.618499155362045)
1690,872a100f6ffffff,872a10750ffffff,3332.7524584907665,POINT (-73.91482757988172 40.79942132756098),POINT (-74.05710220387016 40.61060667604181)
1691,872a100f6ffffff,872a10745ffffff,22853.829376316404,POINT (-73.91482757988172 40.79942132756098),POINT (-73.95193952825967 40.59500315930357)
1692,872a100f6ffffff,872a10395ffffff,198.3784119627761,POINT (-73.91482757988172 40.79942132756098),POINT (-73.81834577351408 40.616982206441726)
1693,872a100f6ffffff,872a100d6ffffff,178112.70749074564,POINT (-73.91482757988172 40.79942132756098),POINT (-73.97331132836794 40.760836321833665)
1694,872a100f6ffffff,872a100deffffff,104682.0619528572,POINT (-73.91482757988172 40.79942132756098),POINT (-73.95620288186679 40.705787963843306)
1695,872a100f6ffffff,872a1039affffff,306.7658759896774,POINT (-73.91482757988172 40.79942132756098),POINT (-73.86109357282022 40.560475762434926)
1696,872a100f6ffffff,872a100e6ffffff,36771.614768627885,POINT (-73.91482757988172 40.79942132756098),POINT (-73.83925275217695 40.78287690288478)
1697,872a100f6ffffff,872a10059ffffff,569.31501795948,POINT (-73.91482757988172 40.79942132756098),POINT (-73.7157336691604 40.67500562694229)
1698,872a100f6ffffff,872a1005cffffff,1965.8007866055357,POINT (-73.91482757988172 40.79942132756098),POINT (-73.71696887208806 40.711953073110095)
1699,872a100f6ffffff,872a103b6ffffff,15309.64602314238,POINT (-73.91482757988172 40.79942132756098),POINT (-73.80537770338422 40.672752318134776)
1700,872a100f6ffffff,872a10618ffffff,20.249258839240362,POINT (-73.91482757988172 40.79942132756098),POINT (-74.2485978345278 40.54972240031776)
1701,872a100f6ffffff,872a1008cffffff,285917.36622230546,POINT (-73.91482757988172 40.79942132756098),POINT (-73.96048642016702 40.816727155947284)
1702,872a100f6ffffff,872a100a1ffffff,259244.5958234722,POINT (-73.91482757988172 40.79942132756098),POINT (-73.91762130302915 40.87345011234654)
1703,872a100f6ffffff,872a10620ffffff,5738.02115720497,POINT (-73.91482757988172 40.79942132756098),POINT (-74.13248917758186 40.62697002400594)
1704,872a100f6ffffff,872a1001bffffff,39882.63576130332,POINT (-73.91482757988172 40.79942132756098),POINT (-73.85490187679954 40.80098714478314)
1705,872a100f6ffffff,872a10033ffffff,8306.115439001233,POINT (-73.91482757988172 40.79942132756098),POINT (-73.81324327218115 40.89469007923375)
1706,872a100f6ffffff,872a1072cffffff,103367.8375977422,POINT (-73.91482757988172 40.79942132756098),POINT (-74.00178742734393 40.72305587000728)
1707,872a100f6ffffff,872a10625ffffff,4996.705232245345,POINT (-73.91482757988172 40.79942132756098),POINT (-74.10263498379425 40.62781330541629)
1708,872a100f6ffffff,872a100caffffff,43105.70734922548,POINT (-73.91482757988172 40.79942132756098),POINT (-73.8950196306596 40.67042957838282)
1709,872a100f6ffffff,872a1039effffff,2712.0563248715102,POINT (-73.91482757988172 40.79942132756098),POINT (-73.846855554112 40.57930873317775)
1710,872a100f6ffffff,872a1062dffffff,2041.4321030621577,POINT (-73.91482757988172 40.79942132756098),POINT (-74.08542210653394 40.57287414242159)
1711,872a100f6ffffff,872a100d4ffffff,143451.7393644804,POINT (-73.91482757988172 40.79942132756098),POINT (-73.9433728299659 40.76163832804954)
1712,872a100f6ffffff,872a1076affffff,3012.403905992135,POINT (-73.91482757988172 40.79942132756098),POINT (-73.93632037290811 40.57695335354048)
1713,872a100f6ffffff,872a100d3ffffff,102086.14029498438,POINT (-73.91482757988172 40.79942132756098),POINT (-73.97187282404103 40.72386530438469)
1714,872a100f6ffffff,872a10396ffffff,33.73437705597473,POINT (-73.91482757988172 40.79942132756098),POINT (-73.86378857054966 40.634282414115695)
1715,872a100f6ffffff,872a100d2ffffff,198803.8202867221,POINT (-73.91482757988172 40.79942132756098),POINT (-73.98755502609038 40.741944841856814)
1716,872a100f6ffffff,872a100ebffffff,31670.600068887168,POINT (-73.91482757988172 40.79942132756098),POINT (-73.82097668734008 40.69084121014176)
1717,872a100f6ffffff,872a100dcffffff,57396.59843648692,POINT (-73.91482757988172 40.79942132756098),POINT (-73.92629956781565 40.706585649133096)
1718,872a100f6ffffff,872a10709ffffff,1570.8941458905992,POINT (-73.91482757988172 40.79942132756098),POINT (-74.05860430105471 40.647525210593365)
1719,872a100f6ffffff,872a100c0ffffff,60724.13114605865,POINT (-73.91482757988172 40.79942132756098),POINT (-73.88212712685899 40.72624720624336)
1720,872a100f6ffffff,872a10054ffffff,14751.595213973873,POINT (-73.91482757988172 40.79942132756098),POINT (-73.73379556611397 40.767035428492335)
1721,872a100f6ffffff,872a10085ffffff,8740.579963982094,POINT (-73.91482757988172 40.79942132756098),POINT (-73.9619187765415 40.85374110659304)
1722,872a100f6ffffff,872a10621ffffff,3913.987328151894,POINT (-73.91482757988172 40.79942132756098),POINT (-74.1167879341033 40.60893587315454)
1723,872a100f6ffffff,872a10746ffffff,30979.791489475643,POINT (-73.91482757988172 40.79942132756098),POINT (-73.99741499318925 40.61224671370841)
1724,872a100f6ffffff,872a1076bffffff,531.9966388131926,POINT (-73.91482757988172 40.79942132756098),POINT (-73.92071339515918 40.558905784908035)
1725,872a100f6ffffff,872a100ddffffff,60078.96773222483,POINT (-73.91482757988172 40.79942132756098),POINT (-73.91065348360242 40.68850650424379)
1726,872a100f6ffffff,872a100e9ffffff,23771.055812261613,POINT (-73.91482757988172 40.79942132756098),POINT (-73.79108391466468 40.691604003348715)
1727,872a100f6ffffff,872a10753ffffff,3701.9907301144444,POINT (-73.91482757988172 40.79942132756098),POINT (-74.07126775982853 40.59173912932701)
1728,872a100f6ffffff,872a1061dffffff,664.7758140701053,POINT (-73.91482757988172 40.79942132756098),POINT (-74.21879219991622 40.550595602857676)
1729,872a100f6ffffff,872a100e0ffffff,123693.73751392298,POINT (-73.91482757988172 40.79942132756098),POINT (-73.8236158960972 40.76476887627552)
1730,872a100f6ffffff,872a1060cffffff,2914.7294488992256,POINT (-73.91482757988172 40.79942132756098),POINT (-74.1591795766735 40.552319001697136)
1731,872a100f6ffffff,872a100a5ffffff,125706.887312776,POINT (-73.91482757988172 40.79942132756098),POINT (-73.90331020086167 40.892362700847634)
1732,872a100f6ffffff,872a100cbffffff,13400.49881170441,POINT (-73.91482757988172 40.79942132756098),POINT (-73.87939799697544 40.65235487914568)
1733,872a100f6ffffff,872a10760ffffff,20240.99569925452,POINT (-73.91482757988172 40.79942132756098),POINT (-73.92350209078712 40.63271133248804)
1734,872a100f6ffffff,872a10189ffffff,23962.311583563802,POINT (-73.91482757988172 40.79942132756098),POINT (-73.85895366794986 40.91205756916233)
1735,872a100f6ffffff,872a10052ffffff,27970.45864122786,POINT (-73.91482757988172 40.79942132756098),POINT (-73.77806308600535 40.74742234952647)
1736,872a100f6ffffff,872a10008ffffff,1207.7128405354754,POINT (-73.91482757988172 40.79942132756098),POINT (-73.76501139451372 40.80327765499352)
1737,872a100f6ffffff,872a100f2ffffff,126036.38029186886,POINT (-73.91482757988172 40.79942132756098),POINT (-73.92910586777482 40.78052858450962)
1738,872a100f6ffffff,872a10013ffffff,225899.54129482203,POINT (-73.91482757988172 40.79942132756098),POINT (-73.87192464476466 40.85611440235877)
1739,872a100f6ffffff,872a100aeffffff,431586.09401896707,POINT (-73.91482757988172 40.79942132756098),POINT (-73.93192103245681 40.854539987086014)
1740,872a100f6ffffff,872a10626ffffff,1689.787226680213,POINT (-73.91482757988172 40.79942132756098),POINT (-74.14820265675982 40.64500635503057)
1741,872a100f6ffffff,872a1072bffffff,665.3008683761426,POINT (-73.91482757988172 40.79942132756098),POINT (-74.03021838714739 40.68528548005523)
1742,872a100f6ffffff,872a10776ffffff,3294.5454789454475,POINT (-73.91482757988172 40.79942132756098),POINT (-74.01453816454412 40.667224602281145)
1743,872a100f6ffffff,872a100f5ffffff,10916.894183578204,POINT (-73.91482757988172 40.79942132756098),POINT (-73.86920406625637 40.78210188497774)
1744,872a100f6ffffff,872a10771ffffff,40442.93448567149,POINT (-73.91482757988172 40.79942132756098),POINT (-73.98321441951826 40.631109451969756)
1745,872a100f6ffffff,872a10394ffffff,168.32932888545662,POINT (-73.91482757988172 40.79942132756098),POINT (-73.83393140414258 40.63505640454999)
1746,872a100f6ffffff,872a10053ffffff,16888.304509820733,POINT (-73.91482757988172 40.79942132756098),POINT (-73.76246240241892 40.72931479382194)
1747,872a100f6ffffff,872a10385ffffff,6527.673787154474,POINT (-73.91482757988172 40.79942132756098),POINT (-73.7431037019832 40.60041929736089)
1748,872a100f6ffffff,872a100c2ffffff,21533.19318993472,POINT (-73.91482757988172 40.79942132756098),POINT (-73.9120426574933 40.72546097283922)
1749,872a100f6ffffff,872a100c5ffffff,89647.28852972071,POINT (-73.91482757988172 40.79942132756098),POINT (-73.85221131972635 40.727025705339386)
1750,872a100f6ffffff,872a10016ffffff,92298.6723580369,POINT (-73.91482757988172 40.79942132756098),POINT (-73.87328815942395 40.8931462899282)
1751,872a100f6ffffff,872a10600ffffff,89.8906244466959,POINT (-73.91482757988172 40.79942132756098),POINT (-74.19058995144913 40.58835215058453)
1752,872a100f6ffffff,872a100f1ffffff,127739.07090792898,POINT (-73.91482757988172 40.79942132756098),POINT (-73.88349491839357 40.76321909813007)
1753,872a100f6ffffff,872a10761ffffff,7157.600584764171,POINT (-73.91482757988172 40.79942132756098),POINT (-73.90788168460736 40.614649078911405)
1754,872a100f6ffffff,872a10606ffffff,64.79859789430368,POINT (-73.91482757988172 40.79942132756098),POINT (-74.20631347038696 40.606371991132946)
1755,872a100f6ffffff,872a100dbffffff,57112.952144568655,POINT (-73.91482757988172 40.79942132756098),POINT (-73.95477952830825 40.668842516356385)
1756,872a100f6ffffff,872a1062bffffff,1598.0190502991543,POINT (-73.91482757988172 40.79942132756098),POINT (-74.12937262028835 40.55316919710053)
1757,872a100f6ffffff,872a10763ffffff,17896.694561731656,POINT (-73.91482757988172 40.79942132756098),POINT (-73.93772643155732 40.61385598315221)
1758,872a100f6ffffff,872a10619ffffff,250.98154175600203,POINT (-73.91482757988172 40.79942132756098),POINT (-74.23287657449306 40.53172122726724)
1759,872a100f6ffffff,872a10051ffffff,19838.593211835418,POINT (-73.91482757988172 40.79942132756098),POINT (-73.73254565237744 40.73006235279661)
1760,872a100f6ffffff,872a10770ffffff,32428.61761372215,POINT (-73.91482757988172 40.79942132756098),POINT (-73.9988701793276 40.64916592371647)
1761,872a100f6ffffff,872a1062effffff,1260.199857770196,POINT (-73.91482757988172 40.79942132756098),POINT (-74.13092967529492 40.590061006944076)
1762,872a100f6ffffff,872a10764ffffff,25872.587847945484,POINT (-73.91482757988172 40.79942132756098),POINT (-73.90926649435637 40.65156920000429)
1763,872a100f6ffffff,872a10088ffffff,313133.1967864482,POINT (-73.91482757988172 40.79942132756098),POINT (-73.97475210195412 40.79782446487071)
1764,872a100f6ffffff,872a10769ffffff,205.08269755572294,POINT (-73.91482757988172 40.79942132756098),POINT (-73.89090362363905 40.55969461010134)
1765,872a100f6ffffff,872a100c3ffffff,59964.13679392208,POINT (-73.91482757988172 40.79942132756098),POINT (-73.8963959534251 40.70737560742522)
1766,872a100f6ffffff,872a10752ffffff,7024.70499695558,POINT (-73.91482757988172 40.79942132756098),POINT (-74.08694526213552 40.60977512005471)
1767,872a100f6ffffff,872a1001effffff,297189.29433222825,POINT (-73.91482757988172 40.79942132756098),POINT (-73.85625034140732 40.83799353663395)
1768,872a100f6ffffff,872a10740ffffff,19563.00954764211,POINT (-73.91482757988172 40.79942132756098),POINT (-73.98177209581198 40.59419867960386)
1769,872a100f6ffffff,872a10742ffffff,5611.452078022795,POINT (-73.91482757988172 40.79942132756098),POINT (-74.01160433437016 40.59338651446462)
1770,872a100f6ffffff,872a10629ffffff,1217.078967406937,POINT (-73.91482757988172 40.79942132756098),POINT (-74.09956525556038 40.55401172258457)
1771,872a100f6ffffff,872a106e4ffffff,403.9712077324735,POINT (-73.91482757988172 40.79942132756098),POINT (-74.2171675168296 40.513722231393395)
1772,872a100f6ffffff,872a10608ffffff,919.6494467377174,POINT (-73.91482757988172 40.79942132756098),POINT (-74.17328776000208 40.53345187714231)
1773,872a100f6ffffff,872a10773ffffff,33387.90640308447,POINT (-73.91482757988172 40.79942132756098),POINT (-74.0130700965461 40.6302969629728)
1774,872a100f6ffffff,872a100daffffff,70629.6287291926,POINT (-73.91482757988172 40.79942132756098),POINT (-73.97043658361817 40.686911431468346)
1775,872a100f6ffffff,872a10728ffffff,29048.327146981086,POINT (-73.91482757988172 40.79942132756098),POINT (-74.0160085438076 40.704169413629195)
1776,872a100f6ffffff,872a10605ffffff,2770.5331219831733,POINT (-73.91482757988172 40.79942132756098),POINT (-74.16076002636775 40.58921042029866)
1777,872a100f6ffffff,872a10019ffffff,23875.03737028749,POINT (-73.91482757988172 40.79942132756098),POINT (-73.82493862334026 40.80175841055942)
1778,872a100f6ffffff,872a10002ffffff,22564.750395638494,POINT (-73.91482757988172 40.79942132756098),POINT (-73.81192716732492 40.8576576879175)
1779,872a100f6ffffff,872a1001affffff,182147.07528220635,POINT (-73.91482757988172 40.79942132756098),POINT (-73.87056328207179 40.81909959433372)
1780,872a100f6ffffff,872a1005affffff,16776.675997925227,POINT (-73.91482757988172 40.79942132756098),POINT (-73.76119091547939 40.69235907503999)
1781,872a100f6ffffff,872a100c4ffffff,220687.74789970712,POINT (-73.91482757988172 40.79942132756098),POINT (-73.86784699224546 40.745121293340574)
1782,872a100f6ffffff,872a10743ffffff,7816.271198571435,POINT (-73.91482757988172 40.79942132756098),POINT (-73.99596209176971 40.57534470411293)
1783,872a100f6ffffff,872a10630ffffff,3.870699757920853,POINT (-73.91482757988172 40.79942132756098),POINT (-74.20793282004718 40.64328859885019)
1784,872a100f6ffffff,872a100d0ffffff,60402.45017038662,POINT (-73.91482757988172 40.79942132756098),POINT (-73.95762847815789 40.74275056555397)
1785,872a100f6ffffff,872a1076effffff,3728.274761508807,POINT (-73.91482757988172 40.79942132756098),POINT (-73.92210664788354 40.59579995321583)
1786,872a100f6ffffff,872a10721ffffff,27785.076862493905,POINT (-73.91482757988172 40.79942132756098),POINT (-74.01748123979704 40.7411313781815)
1787,872a100f6ffffff,872a1001cffffff,86040.13617785531,POINT (-73.91482757988172 40.79942132756098),POINT (-73.82626343906541 40.8387650536673)
1788,872a100f6ffffff,872a100aaffffff,367575.1317214304,POINT (-73.91482757988172 40.79942132756098),POINT (-73.9462094009165 40.835632332484074)
1789,872a100f6ffffff,872a10042ffffff,6232.168989958733,POINT (-73.91482757988172 40.79942132756098),POINT (-73.70262870738371 40.7308021760867)
1790,872a100f6ffffff,872a100d9ffffff,60867.45443107479,POINT (-73.91482757988172 40.79942132756098),POINT (-73.9248997290368 40.66963990404521)
1791,872a100f6ffffff,872a1008bffffff,218212.3397448301,POINT (-73.91482757988172 40.79942132756098),POINT (-73.98900645801048 40.77892426663799)
1792,872a100f6ffffff,872a10056ffffff,23196.7683267719,POINT (-73.91482757988172 40.79942132756098),POINT (-73.76373589384953 40.76628766011663)
1793,872a100f6ffffff,872a103a6ffffff,5937.5455444736035,POINT (-73.91482757988172 40.79942132756098),POINT (-73.73005172250845 40.65616766381901)
1794,872a100f6ffffff,872a100eaffffff,33397.202931324115,POINT (-73.91482757988172 40.79942132756098),POINT (-73.8365878887746 40.7089323417395)
1795,872a100f6ffffff,872a1018bffffff,22818.302529090663,POINT (-73.91482757988172 40.79942132756098),POINT (-73.88898771416953 40.91127774515989)
1796,872a100f6ffffff,872a1005bffffff,10921.982389252686,POINT (-73.91482757988172 40.79942132756098),POINT (-73.7456152209204 40.67426223900239)
1797,872a100f6ffffff,872a10628ffffff,2870.8192943746367,POINT (-73.91482757988172 40.79942132756098),POINT (-74.11524136325278 40.57203526668964)
1798,872a100f6ffffff,872a10768ffffff,156.46978782706404,POINT (-73.91482757988172 40.79942132756098),POINT (-73.90649904922381 40.57774615968097)
1799,872a100f6ffffff,872a10391ffffff,318.9451838347065,POINT (-73.91482757988172 40.79942132756098),POINT (-73.8326062915298 40.59814421694959)
1800,872a100f6ffffff,872a1000bffffff,22953.20979300103,POINT (-73.91482757988172 40.79942132756098),POINT (-73.7793493792074 40.784403672562924)
1801,872a100f6ffffff,872a100f3ffffff,171300.0435018946,POINT (-73.91482757988172 40.79942132756098),POINT (-73.91343402119298 40.76243258692509)
1802,872a100f6ffffff,872a10011ffffff,110314.61493245517,POINT (-73.91482757988172 40.79942132756098),POINT (-73.84192603404159 40.85688993650275)
1803,872a100f6ffffff,872a100f0ffffff,65816.47146556954,POINT (-73.91482757988172 40.79942132756098),POINT (-73.89915511024402 40.78131911208266)
1804,872a100f6ffffff,872a10756ffffff,5171.581257394098,POINT (-73.91482757988172 40.79942132756098),POINT (-74.07278039488965 40.6286488893137)
1805,872a100f6ffffff,872a10382ffffff,2580.7942569290167,POINT (-73.91482757988172 40.79942132756098),POINT (-73.80277232158065 40.59891026450123)
1806,872a100f6ffffff,872a100a3ffffff,7553.409616739485,POINT (-73.91482757988172 40.79942132756098),POINT (-73.94763104780924 40.87265497620242)
1807,872a100f6ffffff,872a10754ffffff,7588.950455344086,POINT (-73.91482757988172 40.79942132756098),POINT (-74.04292542707196 40.629476775295565)
1808,872a100f6ffffff,872a10635ffffff,621.4755064253461,POINT (-73.91482757988172 40.79942132756098),POINT (-74.17806795660192 40.64415132856757)
1809,872a100f6ffffff,872a100ecffffff,25180.950997273118,POINT (-73.91482757988172 40.79942132756098),POINT (-73.7923789411975 40.72855949941079)
1810,872a100f6ffffff,872a100eeffffff,36009.53996743975,POINT (-73.91482757988172 40.79942132756098),POINT (-73.82229525240304 40.727796469824824)
1811,872a100f6ffffff,872a10009ffffff,2822.047001791284,POINT (-73.91482757988172 40.79942132756098),POINT (-73.74939735305158 40.78515542378223)
1812,872a100f6ffffff,872a10774ffffff,39981.329902444406,POINT (-73.91482757988172 40.79942132756098),POINT (-73.98465901222622 40.66803741565197)
1813,872a100f6ffffff,872a1005effffff,24465.712430417385,POINT (-73.91482757988172 40.79942132756098),POINT (-73.74687394645741 40.711209483103964)
1814,872a100f6ffffff,872a10392ffffff,0.051416456953322136,POINT (-73.91482757988172 40.79942132756098),POINT (-73.87803664848883 40.61543448158685)
1815,872a100f6ffffff,872a103a2ffffff,231.17081653207381,POINT (-73.91482757988172 40.79942132756098),POINT (-73.74435847431631 40.63733217084052)
1816,872a100f6ffffff,872a100d8ffffff,79067.444374112,POINT (-73.91482757988172 40.79942132756098),POINT (-73.94054518753809 40.68771282785884)
1817,872a100f6ffffff,872a10010ffffff,272838.269755746,POINT (-73.91482757988172 40.79942132756098),POINT (-73.85760093677315 40.875017017814066)
1818,872a100f6ffffff,872a1061cffffff,0.9006402252139818,POINT (-73.91482757988172 40.79942132756098),POINT (-74.23451421856372 40.568602998896296)
1819,872a100f6ffffff,872a10672ffffff,1.264170147953462,POINT (-73.91482757988172 40.79942132756098),POINT (-74.12781800680834 40.516294613094885)
1820,872a100f6ffffff,872a10602ffffff,5.512856237623427,POINT (-73.91482757988172 40.79942132756098),POINT (-74.22041943437736 40.5874861982439)
1821,872a100f6ffffff,872a1070dffffff,131.42180965286474,POINT (-73.91482757988172 40.79942132756098),POINT (-74.04441696901638 40.66640407660668)
1822,872a100f6ffffff,872a10383ffffff,1447.315774283094,POINT (-73.91482757988172 40.79942132756098),POINT (-73.7872110363715 40.58084058626897)
1823,872a100f6ffffff,872a1061bffffff,0.500619534282235,POINT (-73.91482757988172 40.79942132756098),POINT (-74.26267029383851 40.53084440972459)
1824,872a100f6ffffff,872a1008effffff,79.26679026879096,POINT (-73.91482757988172 40.79942132756098),POINT (-73.99046018046018 40.815920807252546)
1825,872a100f6ffffff,872a106e5ffffff,59.366081590350625,POINT (-73.91482757988172 40.79942132756098),POINT (-74.20147064969527 40.49572542028847)
1826,872a100f6ffffff,872a10398ffffff,82.91697435853963,POINT (-73.91482757988172 40.79942132756098),POINT (-73.83128325883786 40.561249241601665)
1827,872a100f6ffffff,872a10609ffffff,202.23412308319732,POINT (-73.91482757988172 40.79942132756098),POINT (-74.15760160512743 40.51544480831601)
1828,872a100f6ffffff,872a1074effffff,5.757929520704886,POINT (-73.91482757988172 40.79942132756098),POINT (-73.98033203576746 40.557305117237846)
1829,872a100f6ffffff,872a10081ffffff,2185.9843306322523,POINT (-73.91482757988172 40.79942132756098),POINT (-73.97619515017158 40.83482971447632)
1830,872a100f6ffffff,872a10001ffffff,2295.355460965475,POINT (-73.91482757988172 40.79942132756098),POINT (-73.7662889091691 40.84028475944725)
1831,872a100f6ffffff,872a1000effffff,4731.509345255177,POINT (-73.91482757988172 40.79942132756098),POINT (-73.78063770262229 40.82140211450852)
1832,872a10631ffffff,872a100d5ffffff,38013.27374457251,POINT (-74.19219631499774 40.625260370324334),POINT (-73.92770161232309 40.74354854892256)
1833,872a10631ffffff,872a106e2ffffff,5109.069294649444,POINT (-74.19219631499774 40.625260370324334),POINT (-74.26101188210572 40.493980308688165)
1834,872a10631ffffff,872a10622ffffff,187792.30210300593,POINT (-74.19219631499774 40.625260370324334),POINT (-74.16234296005008 40.62611904549877)
1835,872a10631ffffff,872a103b2ffffff,976.6600373825377,POINT (-74.19219631499774 40.625260370324334),POINT (-73.81966019600604 40.65390311608583)
1836,872a10631ffffff,872a1062affffff,52761.962798740205,POINT (-74.19219631499774 40.625260370324334),POINT (-74.14506021895923 40.57118871404276)
1837,872a10631ffffff,872a10751ffffff,564.9261808573044,POINT (-74.19219631499774 40.625260370324334),POINT (-74.04143622776505 40.59256666424736)
1838,872a10631ffffff,872a1074cffffff,0.03780901175043595,POINT (-74.19219631499774 40.625260370324334),POINT (-73.95052287124642 40.55810928717554)
1839,872a10631ffffff,872a10050ffffff,5294.625739747415,POINT (-74.19219631499774 40.625260370324334),POINT (-73.74813465560402 40.74817388432795)
1840,872a10631ffffff,872a10765ffffff,28060.26872945513,POINT (-74.19219631499774 40.625260370324334),POINT (-73.89364547150159 40.63350072332568)
1841,872a10631ffffff,872a100e5ffffff,11939.498606798512,POINT (-74.19219631499774 40.625260370324334),POINT (-73.79367600929345 40.76553214262366)
1842,872a10631ffffff,872a10755ffffff,71590.01935521557,POINT (-74.19219631499774 40.625260370324334),POINT (-74.02725877549254 40.61143054072039)
1843,872a10631ffffff,872a1001dffffff,7049.686424453015,POINT (-74.19219631499774 40.625260370324334),POINT (-73.81061313969259 40.8206423769685)
1844,872a10631ffffff,872a10386ffffff,51.14992335256954,POINT (-74.19219631499774 40.625260370324334),POINT (-73.78849996704403 40.617744528032446)
1845,872a10631ffffff,872a103b5ffffff,2954.5866562786923,POINT (-74.19219631499774 40.625260370324334),POINT (-73.75992142830323 40.65542052262639)
1846,872a10631ffffff,872a1076cffffff,28.44142023338007,POINT (-74.19219631499774 40.625260370324334),POINT (-73.89227347085483 40.596589061006036)
1847,872a10631ffffff,872a1060affffff,61273.442156822544,POINT (-74.19219631499774 40.625260370324334),POINT (-74.20308239118003 40.53259038322685)
1848,872a10631ffffff,872a1072dffffff,99880.8903704004,POINT (-74.19219631499774 40.625260370324334),POINT (-73.98610587929241 40.70498255189208)
1849,872a10631ffffff,872a1000affffff,3221.0657781112363,POINT (-74.19219631499774 40.625260370324334),POINT (-73.79497512378278 40.802521914054914)
1850,872a10631ffffff,872a10058ffffff,4172.741030561476,POINT (-74.19219631499774 40.625260370324334),POINT (-73.73129770605573 40.693106424954244)
1851,872a10631ffffff,872a100ceffffff,20234.786202062427,POINT (-74.19219631499774 40.625260370324334),POINT (-73.88076148807853 40.68929246029405)
1852,872a10631ffffff,872a1062cffffff,83889.29986948226,POINT (-74.19219631499774 40.625260370324334),POINT (-74.10109891439372 40.59090391009197)
1853,872a10631ffffff,872a100a4ffffff,5301.162259113853,POINT (-74.19219631499774 40.625260370324334),POINT (-73.91902147793039 40.91049011824065)
1854,872a10631ffffff,872a100c1ffffff,13492.125940459737,POINT (-74.19219631499774 40.625260370324334),POINT (-73.8664920549821 40.708157838397035)
1855,872a10631ffffff,872a10741ffffff,83677.62183361017,POINT (-74.19219631499774 40.625260370324334),POINT (-73.96614139247403 40.57615286823747)
