hh_id,vehicle_id,vehicle_num,year,fuel_type,hh_weight
22074580,2207458001,1,2018,1,139.7178044
22074592,2207459201,1,2004,1,78.6504399
22074605,2207460501,1,2006,1,80.72769922
22074716,2207471601,1,2018,1,76.7123624
22074716,2207471602,2,2020,1,76.7123624
22074758,2207475801,1,2020,1,744.6618389
22074805,2207480501,1,2011,1,76.74959099
22074805,2207480502,2,2017,1,76.74959099
22074805,2207480503,3,2009,1,76.74959099
22074896,2207489601,1,2018,1,7417.914541
22074962,2207496201,1,2011,1,51.09062113
22074991,2207499101,1,2022,4,3811.279218
22075090,2207509001,1,2005,1,157.0905669
22075212,2207521201,1,2020,1,156.8372564
22075324,2207532401,1,2010,1,78.91221138
22075367,2207536701,1,2022,1,78.65422185
22075407,2207540701,1,2017,1,155.4267436
22075472,2207547201,1,2020,1,154.0239761
22075554,2207555401,1,2006,1,76.67301962
22075676,2207567601,1,2014,1,140.0012008
22075798,2207579801,1,2020,1,1359.171915
22076031,2207603101,1,2017,1,77.53338478
22076032,2207603201,1,2021,4,80.39756201
22076068,2207606801,1,2021,1,120.2375741
22076068,2207606802,2,2014,1,120.2375741
22076117,2207611701,1,2010,1,77.89112666
22076190,2207619001,1,2018,1,2517.631718
22076190,2207619002,2,2022,1,2517.631718
22076298,2207629801,1,2016,1,628.2839115
22076334,2207633401,1,2017,1,3814.254937
22076514,2207651401,1,2007,1,78.53514191
22076740,2207674001,1,2009,1,1907.25
22076887,2207688701,1,2010,2,79.65983624
22076953,2207695301,1,2009,1,2334.831876
22076983,2207698301,1,2021,1,118.5402661
22076986,2207698601,1,2019,4,3243.21235
22077008,2207700801,1,2010,1,77.53338478
22077150,2207715001,1,2018,1,80.39756201
22077240,2207724001,1,2018,1,156.4950589
22077259,2207725901,1,2019,1,106.4856073
22077259,2207725902,2,2011,1,106.4856073
22077437,2207743701,1,2015,1,2499.96019
22077458,2207745801,1,2008,1,1906.553561
22077458,2207745802,2,2001,1,1906.553561
22077474,2207747401,1,2008,1,78.17652949
22077557,2207755701,1,2012,1,1470.771756
22077639,2207763901,1,2018,1,1461.310207
22077645,2207764501,1,2020,1,1414.098844
22077645,2207764502,2,2021,1,1414.098844
22077648,2207764801,1,1998,1,462.8370886
22077659,2207765901,1,2021,1,3667.494398
22077743,2207774301,1,2021,1,2073.835261
22077754,2207775401,1,2002,1,78.6504399
22077875,2207787501,1,2020,1,256.6501474
22077933,2207793301,1,2015,1,77.98995644
22078060,2207806001,1,2014,1,6083.787868
22078274,2207827401,1,2022,1,76.65911265
22078274,2207827402,2,2010,1,76.65911265
22078284,2207828401,1,2016,1,76.86057571
22078347,2207834701,1,2013,1,2021.488383
22078347,2207834702,2,2012,1,2021.488383
22078480,2207848001,1,1992,1,77.34882799
22078573,2207857301,1,2019,1,77.6690219
22078584,2207858401,1,2018,1,153.381298
22078615,2207861501,1,1990,1,3806.076101
22078615,2207861502,2,1997,1,3806.076101
22078615,2207861503,3,2001,1,3806.076101
22078615,2207861504,4,2005,1,3806.076101
22078701,2207870101,1,2005,1,78.17652949
22079005,2207900501,1,2015,1,395.7961744
22079260,2207926001,1,1999,1,578.2335632
22079260,2207926002,2,2022,1,578.2335632
22079381,2207938101,1,2012,1,157.4647503
22079469,2207946901,1,2017,1,312.0198216
22079475,2207947501,1,2004,1,156.4950589
22079589,2207958901,1,2019,1,7562.0091
22079662,2207966201,1,2014,2,102.7394379
22079664,2207966401,1,2020,1,1594.870185
22079866,2207986601,1,2007,1,1525.8
22079866,2207986602,2,2020,1,1525.8
22079943,2207994301,1,2015,1,153.2495526
22079994,2207999401,1,2012,1,155.1804757
22080071,2208007101,1,2011,1,249.4015191
22080232,2208023201,1,2003,1,153.4597076
22080363,2208036301,1,2012,1,51.08831484
22080490,2208049001,1,2018,1,80.13005851
22080537,2208053701,1,1998,1,3805.428072
22080600,2208060001,1,2020,1,76.84553506
22080638,2208063801,1,2014,1,1020.809645
22080638,2208063802,2,2015,1,1020.809645
22080676,2208067601,1,2014,1,76.64440981
22080720,2208072001,1,2022,1,1976.211841
22080737,2208073701,1,2011,1,77.18817775
22080748,2208074801,1,2006,1,1902.65173
22080748,2208074802,2,2022,1,1902.65173
22080823,2208082301,1,2019,1,231.3452473
22080984,2208098401,1,2008,1,78.6504399
22081192,2208119201,1,2005,1,76.70521211
22081192,2208119202,2,2006,1,76.70521211
22081336,2208133601,1,2006,1,328.8260232
22081490,2208149001,1,2018,1,1220.697486
22081540,2208154001,1,2020,1,77.53338478
22081566,2208156601,1,2015,1,141.9124376
22081646,2208164601,1,1999,1,267.8360857
22081646,2208164602,2,2010,1,267.8360857
22081646,2208164603,3,2011,1,267.8360857
22081680,2208168001,1,2008,1,80.72597159
22081937,2208193701,1,2011,1,170.7812514
22082004,2208200401,1,2019,1,119.4651454
22082022,2208202201,1,2017,1,120.1560564
22082096,2208209601,1,2015,1,183.52438
22082349,2208234901,1,2010,1,387.6628557
22082413,2208241301,1,2012,1,2826.178869
22082478,2208247801,1,2014,1,1602.369552
22082478,2208247802,2,2020,1,1602.369552
22082493,2208249301,1,2022,7,392.6434101
22082714,2208271401,1,2018,1,3398.922372
22083118,2208311801,1,2018,1,119.359857
22083223,2208322301,1,2017,1,120.7265896
22083258,2208325801,1,2017,1,5926.559883
22083379,2208337901,1,2014,1,238.5067795
22083474,2208347401,1,2019,1,878.0142781
22083583,2208358301,1,1995,1,79.41418491
22083591,2208359101,1,2014,1,1068.869031
22083613,2208361301,1,2017,1,241.2745041
22083613,2208361302,2,1997,1,241.2745041
22083617,2208361701,1,2018,1,1302.816463
22083617,2208361702,2,2017,1,1302.816463
22083649,2208364901,1,2010,1,120.4113578
22083656,2208365601,1,2016,6,126.6186658
22084079,2208407901,1,2017,1,1205.790794
22084319,2208431901,1,2016,1,1562.533952
22084718,2208471801,1,1998,1,393.0359349
22084718,2208471802,2,2001,1,393.0359349
22084718,2208471803,3,2015,1,393.0359349
22084829,2208482901,1,2008,1,3946.30678
22084981,2208498101,1,2018,1,215.0522674
22085086,2208508601,1,2021,1,1347.082905
22085267,2208526701,1,2012,1,3856.037203
22085346,2208534601,1,2005,1,3951.137631
22086022,2208602201,1,2022,1,1016.320093
22086036,2208603601,1,2000,1,123.3002546
22086069,2208606901,1,2016,1,3627.561872
22086129,2208612901,1,2015,1,147.4082851
22086129,2208612902,2,2017,1,147.4082851
22086501,2208650101,1,2015,1,61.63828655
22086666,2208666601,1,2010,1,132.1445924
22086901,2208690101,1,2018,1,974.9443401
22087367,2208736701,1,2021,1,123.2970436
22087517,2208751701,1,2007,1,638.8788521
22087528,2208752801,1,2007,1,1475.406808
22087669,2208766901,1,2003,1,2781.275743
22087752,2208775201,1,2002,1,123.2730109
22087788,2208778801,1,2015,1,1534.682258
22087846,2208784601,1,2020,1,520.4989375
22088012,2208801201,1,2017,1,172.8481217
22088094,2208809401,1,2012,1,2876.802502
22088182,2208818201,1,2012,1,558.6962026
22088183,2208818301,1,2013,1,132.6799597
22088211,2208821101,1,2014,1,4105.104446
22088211,2208821102,2,2008,1,4105.104446
22088411,2208841101,1,2017,1,641.3826189
22088415,2208841501,1,2018,1,99.11090609
22088502,2208850201,1,2012,2,123.2627383
22088811,2208881101,1,2005,1,1006.458939
22088815,2208881501,1,2007,1,393.5256285
22088815,2208881502,2,2019,1,393.5256285
22088815,2208881503,3,2012,1,393.5256285
22088878,2208887801,1,2014,1,1533.996449
22088897,2208889701,1,2018,1,297.1671458
22089425,2208942501,1,2014,2,2762.947123
22089425,2208942502,2,2020,1,2762.947123
22089591,2208959101,1,2010,1,124.579667
22089591,2208959102,2,2011,1,124.579667
22090281,2209028101,1,2011,1,61.64504973
22090292,2209029201,1,2001,1,538.1330998
22090298,2209029801,1,2021,1,619.4944023
22090298,2209029802,2,2019,1,619.4944023
22090695,2209069501,1,2014,1,2043.32614
22090695,2209069502,2,2004,1,2043.32614
22090774,2209077401,1,2021,1,529.2304813
22090896,2209089601,1,2020,1,353.2027231
22090922,2209092201,1,2017,1,389.5794433
22091070,2209107001,1,2013,1,123.2781823
22091086,2209108601,1,2019,1,163.9044445
22091118,2209111801,1,2011,1,413.9480551
22091359,2209135901,1,2020,1,123.2993799
22091364,2209136401,1,2005,1,205.4906911
22091386,2209138601,1,2014,1,241.5385942
22091677,2209167701,1,2019,1,701.1290579
22091862,2209186201,1,2021,2,195.7748606
22092018,2209201801,1,2007,1,633.5718773
22092153,2209215301,1,2018,1,1009.244141
22092219,2209221901,1,2005,1,306.3707305
22092687,2209268701,1,2014,1,123.344813
22092709,2209270901,1,2011,1,268.6020685
22092741,2209274101,1,2023,1,816.2320225
22092886,2209288601,1,2022,1,873.8911613
22093165,2209316501,1,2023,1,255.0426399
22093165,2209316502,2,2003,5,255.0426399
22093550,2209355001,1,2003,1,178.4036426
22093558,2209355801,1,2007,1,1184.165571
22093722,2209372201,1,2018,1,61.63584057
22093810,2209381001,1,2020,1,499.021866
22093828,2209382801,1,2007,1,690.7823811
22093992,2209399201,1,2022,1,740.4721874
22095270,2209527001,1,2016,1,2983.489209
22095798,2209579801,1,2021,1,209.4345125
22095819,2209581901,1,2010,2,612.5096608
22095829,2209582901,1,2014,1,1544.34654
22095844,2209584401,1,2015,1,187.6801535
22096415,2209641501,1,2015,1,79.91916622
22097055,2209705501,1,2012,1,2652.409521
22097839,2209783901,1,2014,1,443.2268007
22097990,2209799001,1,2010,1,5209.246671
22098182,2209818201,1,2004,1,7957.950082
22098812,2209881201,1,2019,1,493.1946682
22098849,2209884901,1,2019,1,927.7776728
22098924,2209892401,1,2013,1,398.5058565
22098934,2209893401,1,2016,2,363.1295059
22098995,2209899501,1,2020,4,521.7418999
22099372,2209937201,1,2009,1,839.2444272
22099448,2209944801,1,2020,1,842.8045417
22099709,2209970901,1,2011,2,1329.695232
22100059,2210005901,1,2022,4,2166.037694
22100059,2210005902,2,2016,1,2166.037694
22100068,2210006801,1,2003,1,4352.152509
22100069,2210006901,1,2020,1,3195.558123
22100069,2210006902,2,2022,1,3195.558123
22100106,2210010601,1,2014,1,2243.204507
22100120,2210012001,1,2022,1,419.8214506
22100120,2210012002,2,2022,1,419.8214506
22100155,2210015501,1,2018,1,292.7669841
22100155,2210015502,2,2020,1,292.7669841
22100177,2210017701,1,2003,1,2441.054725
22100177,2210017702,2,2012,1,2441.054725
22100177,2210017703,3,2020,1,2441.054725
22100177,2210017704,4,1998,1,2441.054725
22100177,2210017705,5,1981,1,2441.054725
22100218,2210021801,1,2014,1,581.1210215
22100232,2210023201,1,2018,1,667.146561
22100232,2210023202,2,2021,2,667.146561
22100259,2210025901,1,2022,1,2884.868815
22100269,2210026901,1,2016,1,581.1210215
22100352,2210035201,1,2018,1,4714.74555
22100459,2210045901,1,2011,1,613.5180368
22100465,2210046501,1,2019,1,6125.96211
22100465,2210046502,2,2014,1,6125.96211
22100465,2210046503,3,2017,1,6125.96211
22100495,2210049501,1,2018,1,269.6514661
22100511,2210051101,1,2019,1,223.2887966
22100511,2210051102,2,2020,1,223.2887966
22100537,2210053701,1,2022,1,390.9717975
22100538,2210053801,1,2018,1,860.0840043
22100538,2210053802,2,2004,1,860.0840043
22100678,2210067801,1,2019,1,225.0898001
22100678,2210067802,2,2016,1,225.0898001
22100689,2210068901,1,2015,1,431.1743158
22100689,2210068902,2,2001,1,431.1743158
22100734,2210073401,1,2019,1,203.9112398
22100734,2210073402,2,1986,5,203.9112398
22100831,2210083101,1,2020,1,299.0628082
22100831,2210083102,2,2013,1,299.0628082
22100852,2210085201,1,2016,1,2227.666222
22100852,2210085202,2,2011,1,2227.666222
22100852,2210085203,3,2003,1,2227.666222
22100985,2210098501,1,2008,1,1339.880463
22100985,2210098502,2,2015,1,1339.880463
22101055,2210105501,1,2007,2,259.3271242
22101288,2210128801,1,2010,1,4119.180497
22101318,2210131801,1,2018,1,2607.765592
22101404,2210140401,1,2013,1,457.9019115
22101415,2210141501,1,2021,1,818.9404183
22101415,2210141502,2,2012,1,818.9404183
22101570,2210157001,1,2004,1,3855.33315
22101615,2210161501,1,2004,1,8751.11718
22101629,2210162901,1,2011,1,1117.648178
22101685,2210168501,1,2022,1,376.7227409
22101759,2210175901,1,2015,1,635.3142965
22101760,2210176001,1,2004,1,1112.454255
22101760,2210176002,2,2016,1,1112.454255
22101760,2210176003,3,2011,1,1112.454255
22101760,2210176004,4,2013,1,1112.454255
22101760,2210176005,5,2007,1,1112.454255
22101817,2210181701,1,2022,1,1152.5152
22102006,2210200601,1,2015,1,375.2348554
22102032,2210203201,1,2016,1,125.8267264
22102137,2210213701,1,2016,1,2132.144383
22102212,2210221201,1,2020,1,796.9420952
22102276,2210227601,1,2021,4,978.1443001
22102611,2210261101,1,2019,1,823.4792874
22102611,2210261102,2,2019,1,823.4792874
22102645,2210264501,1,2017,1,1343.309194
22102647,2210264701,1,2018,1,738.5202658
22102652,2210265201,1,2009,1,1460.881811
22102749,2210274901,1,2010,1,144.5565714
22102759,2210275901,1,2005,1,4989.617569
22102759,2210275902,2,2003,1,4989.617569
22102839,2210283901,1,2013,2,188.7925481
22103122,2210312201,1,2017,1,834.915779
22103122,2210312202,2,2011,1,834.915779
22103246,2210324601,1,2017,1,200.1994067
22103311,2210331101,1,2020,1,312.1158833
22103311,2210331102,2,2014,1,312.1158833
22103311,2210331103,3,2023,5,312.1158833
22103360,2210336001,1,2016,1,917.3370774
22103396,2210339601,1,2014,1,741.665105
22103396,2210339602,2,2013,1,741.665105
22103402,2210340201,1,2018,2,502.3103657
22103402,2210340202,2,2018,1,502.3103657
22103418,2210341801,1,2016,1,188.7760602
22103435,2210343501,1,2021,1,4813.596662
22103435,2210343502,2,2013,1,4813.596662
22103435,2210343503,3,2009,1,4813.596662
22103453,2210345301,1,2021,1,3129.328583
22103453,2210345302,2,2000,1,3129.328583
22103471,2210347101,1,2018,1,561.9880368
22103547,2210354701,1,2008,1,2945.003588
22103547,2210354702,2,2015,1,2945.003588
22103593,2210359301,1,2014,1,4071.169441
22103665,2210366501,1,2016,1,200.1994067
22103707,2210370701,1,2014,1,708.2338075
22103709,2210370901,1,2005,1,379.5365365
22103971,2210397101,1,2015,1,327.6598104
22104013,2210401301,1,2000,1,200.1963878
22104013,2210401302,2,2001,1,200.1963878
22104074,2210407401,1,2019,1,1051.464589
22104086,2210408601,1,2009,1,393.5782603
22104115,2210411501,1,2017,1,1414.787797
22104129,2210412901,1,2014,1,912.2808811
22104145,2210414501,1,2018,1,2008.652723
22104158,2210415801,1,2004,1,447.3333036
22104198,2210419801,1,2021,1,5473.997421
22104198,2210419802,2,2019,1,5473.997421
22104217,2210421701,1,2020,1,2264.033334
22104368,2210436801,1,2015,1,188.6796792
22104807,2210480701,1,2020,1,318.5950809
22104844,2210484401,1,2020,1,192.661205
22104868,2210486801,1,2016,1,5276.837463
22104945,2210494501,1,2002,1,528.9082086
22104945,2210494502,2,2009,1,528.9082086
22104989,2210498901,1,2022,1,388.3028667
22105000,2210500001,1,2000,1,3418.46406
22105000,2210500002,2,2005,1,3418.46406
22105058,2210505801,1,2019,1,1598.667604
22105088,2210508801,1,2013,1,917.3370774
22105098,2210509801,1,2019,1,513.9964477
22105098,2210509802,2,2010,1,513.9964477
22105100,2210510001,1,2014,1,700.0981449
22105104,2210510401,1,2013,1,1377.645705
22105104,2210510402,2,2010,1,1377.645705
22105104,2210510403,3,2016,1,1377.645705
22105104,2210510404,4,2003,1,1377.645705
22105104,2210510405,5,1985,1,1377.645705
22105104,2210510406,6,2007,1,1377.645705
22105176,2210517601,1,1999,1,234.2238437
22105273,2210527301,1,2010,1,581.7954612
22105273,2210527302,2,2018,1,581.7954612
22105278,2210527801,1,2022,1,718.2388288
22105278,2210527802,2,2022,1,718.2388288
22105278,2210527803,3,2021,1,718.2388288
22105290,2210529001,1,2020,1,411.5836996
22105294,2210529401,1,2019,1,528.9082086
22105294,2210529402,2,2019,1,528.9082086
22105362,2210536201,1,2020,1,901.4533337
22105362,2210536202,2,2022,1,901.4533337
22105372,2210537201,1,2012,2,192.7658388
22105454,2210545401,1,2015,1,9426.436164
22105454,2210545402,2,2008,1,9426.436164
22105595,2210559501,1,2013,1,1897.664017
22105595,2210559502,2,2012,1,1897.664017
22105621,2210562101,1,2019,1,648.6899089
22105621,2210562102,2,2022,1,648.6899089
22105623,2210562301,1,2021,1,391.1571359
22105722,2210572201,1,2020,4,382.293906
22105752,2210575201,1,2021,1,189.5325225
22105752,2210575202,2,2013,1,189.5325225
22105776,2210577601,1,2001,1,8528.851712
22105821,2210582101,1,1997,1,381.3701563
22105831,2210583101,1,2019,1,456.4025427
22105831,2210583102,2,2016,1,456.4025427
22105847,2210584701,1,2014,1,1287.639428
22105900,2210590001,1,2010,1,188.7954644
22105923,2210592301,1,2014,1,1030.185387
22105930,2210593001,1,2010,1,1122.035322
22105930,2210593002,2,2015,3,1122.035322
22105930,2210593003,3,2018,1,1122.035322
22105930,2210593004,4,2016,1,1122.035322
22105988,2210598801,1,1998,1,390.8287224
22105988,2210598802,2,2006,2,390.8287224
22105988,2210598803,3,2018,1,390.8287224
22106051,2210605101,1,2019,1,2154.631758
22106051,2210605102,2,2017,1,2154.631758
22106100,2210610001,1,2014,1,4714.685774
22106100,2210610002,2,2006,1,4714.685774
22106209,2210620901,1,2022,1,3067.721756
22106209,2210620902,2,2010,1,3067.721756
22106209,2210620903,3,2017,1,3067.721756
22106291,2210629101,1,2011,1,1047.842267
22106379,2210637901,1,2016,1,1596.768659
22106397,2210639701,1,2014,1,201.6494964
22106421,2210642101,1,2017,1,1259.470242
22106421,2210642102,2,2012,2,1259.470242
22106432,2210643201,1,2014,1,733.0304847
22106432,2210643202,2,2013,1,733.0304847
22106440,2210644001,1,2005,1,1106.558309
22106440,2210644002,2,2018,1,1106.558309
22106516,2210651601,1,1999,1,2114.857775
22106516,2210651602,2,2010,1,2114.857775
22106516,2210651603,3,2020,1,2114.857775
22106554,2210655401,1,2011,1,1514.702114
22106656,2210665601,1,2019,1,581.1210215
22106680,2210668001,1,2002,1,2543.479238
22106768,2210676801,1,2018,1,327.6598104
22106779,2210677901,1,2018,1,377.4712005
22106802,2210680201,1,2015,1,3070.022309
22106836,2210683601,1,2014,1,1117.648178
22106896,2210689601,1,2018,2,1216.573313
22107104,2210710401,1,2017,1,334.2631624
22107104,2210710402,2,2020,1,334.2631624
22107298,2210729801,1,2011,1,944.9898621
22107302,2210730201,1,2016,1,461.2654261
22107375,2210737501,1,2017,1,1063.156803
22107375,2210737502,2,2015,1,1063.156803
22107375,2210737503,3,2019,1,1063.156803
22107384,2210738401,1,2020,1,616.2903698
22107384,2210738402,2,2015,1,616.2903698
22107532,2210753201,1,2021,1,390.9717975
22107592,2210759201,1,2015,1,475.4740384
22107597,2210759701,1,2010,1,3176.473909
22107633,2210763301,1,2018,1,3793.195854
22107733,2210773301,1,2013,1,413.9129308
22107733,2210773302,2,2015,1,413.9129308
22107739,2210773901,1,2014,1,397.3557958
22107806,2210780601,1,2017,1,1074.458081
22107895,2210789501,1,2021,1,191.9594167
22107895,2210789502,2,2012,1,191.9594167
22108053,2210805301,1,2002,1,190.04495
22108053,2210805302,2,2005,1,190.04495
22108053,2210805303,3,2011,1,190.04495
22108053,2210805304,4,2018,1,190.04495
22108053,2210805305,5,2022,1,190.04495
22108056,2210805601,1,2018,1,2572.640628
22108064,2210806401,1,2018,1,1479.352461
22108080,2210808001,1,2018,4,2813.619999
22108080,2210808002,2,2017,2,2813.619999
22108082,2210808201,1,2018,1,426.3413649
22108108,2210810801,1,2019,2,321.6621671
22108108,2210810802,2,2006,1,321.6621671
22108116,2210811601,1,2020,1,3454.440781
22108130,2210813001,1,2020,1,203.9112398
22108130,2210813002,2,2014,1,203.9112398
22108142,2210814201,1,2010,1,4714.688064
22108142,2210814202,2,2010,1,4714.688064
22108200,2210820001,1,2009,1,2436.228699
22108331,2210833101,1,2004,1,188.7550705
22108332,2210833201,1,2006,6,350.8166283
22108332,2210833202,2,2005,1,350.8166283
22108332,2210833203,3,1998,1,350.8166283
22108390,2210839001,1,2021,1,1680.714267
22108390,2210839002,2,2020,1,1680.714267
22108390,2210839003,3,2016,1,1680.714267
22108390,2210839004,4,2003,1,1680.714267
22108439,2210843901,1,2012,2,1526.149909
22108530,2210853001,1,2012,1,3123.047247
22108573,2210857301,1,2021,1,1171.206192
22108598,2210859801,1,2014,1,131.56839
22108598,2210859802,2,2011,1,131.56839
22108598,2210859803,3,2008,1,131.56839
22108621,2210862101,1,2010,1,404.0646104
22108621,2210862102,2,2019,1,404.0646104
22108650,2210865001,1,2003,1,1199.054476
22108691,2210869101,1,2014,1,197.528088
22108754,2210875401,1,2014,1,581.1210215
22108855,2210885501,1,2010,1,4426.884797
22108855,2210885502,2,2022,1,4426.884797
22108934,2210893401,1,2014,1,4406.092449
22108934,2210893402,2,2004,1,4406.092449
22108934,2210893403,3,2010,1,4406.092449
22109008,2210900801,1,2000,1,1999.594289
22109188,2210918801,1,2010,1,4942.718605
22109191,2210919101,1,2010,1,4534.635349
22109191,2210919102,2,2013,1,4534.635349
22109269,2210926901,1,2015,7,879.1535808
22109273,2210927301,1,2010,1,198.7101649
22109273,2210927302,2,2016,1,198.7101649
22109319,2210931901,1,2020,1,774.0424799
22109464,2210946401,1,2015,1,4505.917188
22109510,2210951001,1,2013,1,404.7523059
22109611,2210961101,1,2007,1,1793.611998
22109786,2210978601,1,2007,1,15301.02528
22109824,2210982401,1,2022,4,583.2815185
22109824,2210982402,2,2009,1,583.2815185
22109866,2210986601,1,2007,1,125.8268586
22109953,2210995301,1,2010,1,380.2699761
22109953,2210995302,2,2003,1,380.2699761
22109986,2210998601,1,2018,1,188.8039974
22110056,2211005601,1,2022,1,1369.826761
22110199,2211019901,1,2004,1,420.5133854
22110276,2211027601,1,2020,1,162.7564444
22110308,2211030801,1,2017,1,2683.423465
22110308,2211030802,2,2000,1,2683.423465
22110308,2211030803,3,2015,1,2683.423465
22110350,2211035001,1,2020,1,222.8024517
22110612,2211061201,1,2000,1,3374.747025
22110612,2211061202,2,2005,1,3374.747025
22110715,2211071501,1,2019,1,271.0656306
22110715,2211071502,2,2015,1,271.0656306
22110778,2211077801,1,2019,1,346.1675516
22110898,2211089801,1,2019,1,3240.865388
22110910,2211091001,1,2017,1,246.321103
22110910,2211091002,2,2020,1,246.321103
22111114,2211111401,1,2021,1,7896.790633
22111409,2211140901,1,2007,1,4147.135612
22111425,2211142501,1,2006,1,341.498541
22111425,2211142502,2,2017,1,341.498541
22111425,2211142503,3,2013,1,341.498541
22111448,2211144801,1,2005,1,345.7976163
22111538,2211153801,1,2015,1,615.5073991
22111570,2211157001,1,2020,1,2475.037371
22111677,2211167701,1,2018,1,316.2975958
22111691,2211169101,1,2018,1,3948.303807
22111691,2211169102,2,2016,1,3948.303807
22111711,2211171101,1,2021,1,353.5250261
22111723,2211172301,1,2000,1,3713.490561
22111832,2211183201,1,2013,1,1708.663218
22111832,2211183202,2,2021,1,1708.663218
22111959,2211195901,1,2018,1,443.5288556
22112036,2211203601,1,2017,1,630.858303
22112067,2211206701,1,2010,1,7284.912062
22112154,2211215401,1,2021,1,298.4238397
22112154,2211215402,2,2008,1,298.4238397
22112212,2211221201,1,2019,1,198.3966781
22112320,2211232001,1,2013,2,273.8904027
22112350,2211235001,1,2022,1,1639.015106
22112350,2211235002,2,2022,1,1639.015106
22112350,2211235003,3,1986,1,1639.015106
22112350,2211235004,4,2009,1,1639.015106
22112359,2211235901,1,2016,1,966.9157138
22112359,2211235902,2,2015,1,966.9157138
22112393,2211239301,1,2020,1,138.8758645
22112393,2211239302,2,2021,1,138.8758645
22112447,2211244701,1,2015,1,227.6564385
22112516,2211251601,1,2020,1,1163.845527
22112516,2211251602,2,2019,1,1163.845527
22112516,2211251603,3,2010,1,1163.845527
22112538,2211253801,1,2022,1,421.2619803
22112538,2211253802,2,2018,1,421.2619803
22112553,2211255301,1,2022,1,353.3835689
22112557,2211255701,1,2021,1,622.9320799
22112557,2211255702,2,2022,3,622.9320799
22112632,2211263201,1,2008,1,375.410101
22112645,2211264501,1,2010,1,122.6908914
22112645,2211264502,2,2020,1,122.6908914
22112706,2211270601,1,2018,1,1624.831743
22112706,2211270602,2,2016,1,1624.831743
22112709,2211270901,1,2010,1,172.074005
22112717,2211271701,1,2011,1,2264.752642
22112717,2211271702,2,2008,1,2264.752642
22112786,2211278601,1,2021,1,2792.925914
22112806,2211280601,1,2019,1,89.14767739
22112848,2211284801,1,2018,1,93.30386957
22112897,2211289701,1,2008,1,1831.963011
22112897,2211289702,2,2017,1,1831.963011
22112897,2211289703,3,2022,1,1831.963011
22112898,2211289801,1,2022,1,1870.545714
22112945,2211294501,1,2012,1,8379.010047
22113195,2211319501,1,2018,1,657.0932255
22113223,2211322301,1,2020,1,85.41189828
22113223,2211322302,2,2000,1,85.41189828
22113275,2211327501,1,2005,1,1739.909467
22113299,2211329901,1,2019,1,502.252317
22113299,2211329902,2,2021,1,502.252317
22113387,2211338701,1,2011,1,557.2439076
22113387,2211338702,2,2017,1,557.2439076
22113464,2211346401,1,2022,1,483.8516726
22113464,2211346402,2,2022,1,483.8516726
22113506,2211350601,1,2020,1,332.1861258
22113506,2211350602,2,2023,1,332.1861258
22113513,2211351301,1,2013,1,57.10593503
22113513,2211351302,2,2019,1,57.10593503
22113518,2211351801,1,2004,1,95.74760056
22113518,2211351802,2,2011,1,95.74760056
22113518,2211351803,3,2012,1,95.74760056
22113574,2211357401,1,2020,1,337.5268095
22113574,2211357402,2,2021,1,337.5268095
22113692,2211369201,1,2011,1,1198.015399
22113692,2211369202,2,2018,1,1198.015399
22113704,2211370401,1,2021,1,516.2430571
22113762,2211376201,1,2020,1,115.4299289
22113762,2211376202,2,2019,1,115.4299289
22114008,2211400801,1,2022,1,666.878032
22114008,2211400802,2,2022,1,666.878032
22114011,2211401101,1,2014,1,297.2301786
22114011,2211401102,2,2019,1,297.2301786
22114045,2211404501,1,2001,1,182.7088641
22114045,2211404502,2,2007,1,182.7088641
22114045,2211404503,3,2015,1,182.7088641
22114068,2211406801,1,2010,1,5803.311498
22114155,2211415501,1,2002,1,314.920594
22114155,2211415502,2,2021,1,314.920594
22114264,2211426401,1,2018,1,1273.962882
22114264,2211426402,2,2020,1,1273.962882
22114362,2211436201,1,2007,1,88.58142967
22114362,2211436202,2,2019,1,88.58142967
22114362,2211436203,3,2022,1,88.58142967
22114374,2211437401,1,2021,1,2090.425258
22114374,2211437402,2,2020,1,2090.425258
22114374,2211437403,3,2021,1,2090.425258
22114374,2211437404,4,2020,1,2090.425258
22114448,2211444801,1,2019,1,93.91792518
22114535,2211453501,1,2019,1,459.2350959
22114535,2211453502,2,2009,1,459.2350959
22114546,2211454601,1,2018,1,1429.580641
22114555,2211455501,1,2021,1,87.20812495
22114555,2211455502,2,2017,1,87.20812495
22114567,2211456701,1,2021,1,1223.4754
22114567,2211456702,2,2021,1,1223.4754
22114567,2211456703,3,2020,1,1223.4754
22114567,2211456704,4,2013,1,1223.4754
22114688,2211468801,1,2005,1,80.46833676
22114688,2211468802,2,2020,1,80.46833676
22114688,2211468803,3,2020,1,80.46833676
22114733,2211473301,1,2019,1,88.10405525
22114853,2211485301,1,2017,1,402.1646552
22114853,2211485302,2,2012,1,402.1646552
22114868,2211486801,1,2022,1,1037.335222
22114870,2211487001,1,1997,1,171.326199
22114872,2211487201,1,2017,1,216.415914
22114899,2211489901,1,2011,1,2242.52183
22114902,2211490201,1,2000,1,2095.158775
22114902,2211490202,2,2005,1,2095.158775
22114902,2211490203,3,2014,1,2095.158775
22114970,2211497001,1,2011,1,2096.218348
22114970,2211497002,2,2013,1,2096.218348
22114970,2211497003,3,2020,1,2096.218348
